time,20240927_1,20240927_2,20240927_3,20241212_1,20241212_2,20241212_3,20241212_4,20241212_5,20241213_1,20241213_2,20241213_3,20241213_4,20241213_5,mean,se
0.0,0.2932498596240461,0.3287502522661408,0.3317479528181941,0.3148269071629954,0.3610432337620607,0.2888229143415178,0.3231146077887193,,0.3593488438264505,0.3863876966252698,,,0.3593101253038878,0.33466023935192823,0.029958117841063597
4e-05,0.310714495215906,0.3009616025320156,0.3548993720156992,0.3433389125219309,0.3475623961624973,0.3201150589310349,0.3528166320038853,,0.3703127313082381,,,0.360358607595976,0.3158616098274459,0.3376941418114629,0.02257093331356727
8e-05,0.2601481233650737,0.2511196451280518,0.2611282894336827,0.2885957601926173,0.292440455799601,0.3337913434601018,0.3183731860990162,,0.2891415511553248,0.3367157831026971,0.2588435914506172,,0.2586416388740053,0.28626721527825355,0.030077080978365492
0.00012,0.1329785269817273,0.1492695466833086,0.1484386983874811,0.1688064954377481,0.1736712849965228,0.1788306940159783,0.1785199772852167,,0.1856203916029671,0.1897763500070559,0.124484268686694,,0.1715434328051535,0.16381269698998666,0.020711787539993805
0.00016,0.0498506852334627,0.0305236418530579,0.041681323121681,0.0711505205658976,0.0693522545796514,0.0717995948334239,0.0594246396036596,,0.070827016096007,0.0686803510868003,0.0489417974235082,0.1000844010635858,0.0468234016161638,0.060761635589741604,0.017670776157103968
0.0002,0.0306017935819027,0.0293222459260654,0.0243303678118603,0.072345401909435,0.0868878864824789,0.0570883645090343,0.0788449518971412,,0.0575537706245987,0.0490192770000702,0.0346444324290886,,0.0512526746623229,0.05199010607581802,0.02012894214990936
0.00024,0.1487494188106107,0.1511159843085414,0.1376945493210983,0.1633522301301871,0.1722844350811612,0.1694565844257954,0.1869168565174116,,0.1933823614724233,0.1595704028586267,0.1345517001406589,,0.1488311934970514,0.16053688332396054,0.01799716523803325
0.00028,0.372540058216561,0.4168214591126569,0.3776455606142974,0.4020559776423129,0.4136440623485912,0.416162077134813,0.4579950573172511,,0.4142629625320781,0.4479901009992279,0.3737277552585923,,0.3678612965033278,0.4055187606981555,0.028992699435119496
0.00032,0.4663355183632634,0.4517487050150489,0.4929335947536304,0.5152293344938783,0.5020411950565664,0.4804262553673434,0.5254641037977988,,0.5278898944198411,0.5517047766824917,,0.5193932351260192,0.4662889549731321,0.49995050618627396,0.029760873283000606
0.0003599999999999,0.4608380415029973,0.4620957087388281,0.5104922717295064,0.4844409057010491,0.4951015203888083,0.5725155440610021,0.5111868354310807,,0.5265909661488138,0.5724562831064561,0.4398689905901835,0.4383706570820379,0.5008679601703072,0.49790214038758923,0.042865156605335034
0.0004,0.4218508794951932,0.4138855709530119,0.5163775020288047,0.4864874996787253,0.466392684457506,0.5165520393904235,0.5387461334776583,,0.4904489445086021,0.5104016301610573,0.4402940024890805,0.4963886324125459,0.4817300451060313,0.48162963034655343,0.03757202511159078
0.00044,0.4716169929689437,0.4708602234966593,0.4341218120018317,0.5139275297332904,0.5194522459857049,,0.5365808552965536,,0.5117036505451881,0.5028653013612955,0.498141297939827,0.4882934998672746,0.4745884062786124,0.49292289231592545,0.02744527392093887
0.00048,,,0.3812930426002907,0.3375997638339292,0.3834835640991937,0.390812704879262,0.4257305399811774,,0.4090263160439162,0.4124896290624067,0.3892397037793587,0.4133701290577883,0.3742765329821982,0.3917321926319521,0.02402735810038923
0.00052,0.0930927856128863,0.0818235952632545,,0.1063222264767724,0.1304603856648375,0.1188696973694785,0.1457267377411318,,0.1174093482794984,0.1043628591940366,0.0909525716328871,0.1329572980492577,0.1123823754419982,0.11221453461145807,0.018574753580101064
0.00056,0.0800386882875393,0.0834670631013559,,,0.1011484163859343,0.0842785043364672,0.0764188633289761,,0.0944812582762911,0.0914439344685699,0.0884012942864599,,0.0760909373709583,0.08619655109361689,0.007967750712770933
0.0006,0.2100177156572815,0.2118185287582998,,0.23908829415907,0.2375067456017893,0.2312260958761125,0.2436425781731087,,0.2518692715592986,0.2095776119617195,0.2154791187377671,,0.2304031197913947,0.22806290802758414,0.014578283065735644
0.00064,,,,0.3649785493853063,0.3381261458843975,0.3648520649330237,0.3500303104639202,,0.3664261221343202,0.3589545385090111,0.3360774169294709,0.3584360034959954,0.3448230605803292,0.3536338013684193,0.011100029617856598
0.00068,0.4761226352020249,,,0.5155707220770869,0.5240600327277787,0.5215083339981641,0.5135927922771266,,0.4910778184085469,0.5357316001873197,0.5015926128379219,0.5144050313669664,0.4895408227015376,0.5083202401784473,0.01738492993355808
0.0007199999999999,0.484987299196031,0.5126783134936932,0.5331434286717708,0.5426210249541776,0.5579826787363208,0.6073497218324634,0.6036033573990693,,0.5573153396342918,0.5280728608676151,0.5859571954010235,,0.5146791165232693,0.5480354851554297,0.03719302516302663
0.00076,,0.4954953118685944,0.5293011543132123,0.5246317768710427,0.4818210477646852,0.5634093118046893,,,0.5550946413018338,0.5028069569246187,0.5746293064309289,0.4662609307769885,0.4943352987825128,0.5187785736839107,0.034775978261732246
0.0008,0.4443623746124621,0.4586929345747107,,0.5042701337709948,0.5184972511822492,0.5344883172568856,0.5492700549529224,,0.5881815612608309,0.5172335452227489,0.479765783447775,0.5485775502351252,0.4480239236355522,0.5083057663774778,0.04427603254833561
